Word	Start Word Index	End Word Index	POS Label	NER Label	Tweet	Tweet POS Labels	Tweet NER Labels
@user2361	20	20	PROPN	O	#bbcdp ukip ’s only councillor in wales resigns in epic letter slamming farage ’s “ political cronyism ” url794 via @user2361	['X', 'PROPN', 'PART', 'ADV', 'NOUN', 'ADP', 'PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'PART', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'X', 'ADP', 'PROPN']	['O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#berniesanders	8	8	['PROPN']	['O']	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	['X', 'X', 'PUNCT', 'DET', 'PROPN', 'AUX', 'ADV', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PART', 'VERB', 'NOUN', 'X', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#demsinphilly	11	11	['PROPN']	['O']	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	['X', 'X', 'PUNCT', 'DET', 'PROPN', 'AUX', 'ADV', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PART', 'VERB', 'NOUN', 'X', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1376	0	0	PROPN	O	@user1376 sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge	['PROPN', 'ADJ', 'PART', 'VERB', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'PRON', 'ADP', 'PUNCT', 'AUX', 'PRON', 'VERB', 'DET', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1056	0	0	PROPN	O	"@user1056 i will still post on the same soundcloud ill just put "" trillphill - song name here """	['PROPN', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADV', 'VERB', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'ADV', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']
@user568	0	0	PROPN	O	@user568 wats up wit that card you trying set up for ur league ... is it going happen ?	['PROPN', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'AUX', 'PRON', 'VERB', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#paphos	5	5	['PROPN']	['O']	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#cyprus	7	7	['PROPN']	['O']	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1629	17	17	PROPN	O	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1397	18	18	PROPN	O	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2178	19	19	PROPN	O	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
beijos	22	22	['PROPN']	['O']	rt @user1460 : adeus brasil !!! thanks to all the many wonderful people i met and made me feel at home !!! beijos !! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷	['X', 'X', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'VERB', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1603	2	2	PROPN	O	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	['VERB', 'ADV', 'PROPN', 'NUM', 'PROPN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user477	4	4	PROPN	O	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	['VERB', 'ADV', 'PROPN', 'NUM', 'PROPN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1747	0	0	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
@user157	1	1	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2383	2	2	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1580	3	3	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
c++	4	4	['PROPN']	['O']	i 'm hiring - c++ developer in atlanta , ga url1626 #job	['PRON', 'AUX', 'VERB', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O']
@user658	0	0	PROPN	O	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	['PROPN', 'PRON', 'ADJ', 'PUNCT', 'PRON', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NUM', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
aug	19	19	['PROPN']	['O']	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	['PROPN', 'PRON', 'ADJ', 'PUNCT', 'PRON', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NUM', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user387	0	0	PROPN	O	@user387 anyway you can spare me a code ! been playing since the 90 's	['PROPN', 'ADV', 'PRON', 'AUX', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'ADP', 'DET', 'NUM', 'PART']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user72	15	15	PROPN	O	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768	['NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'X', 'ADP', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']
@user768	18	18	PROPN	O	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768	['NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'X', 'ADP', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']
@user2517	5	5	PROPN	O	thanks aaron . a pity @user2517 could n’t tell me that . #shoddy url1444	['NOUN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PROPN', 'AUX', 'PART', 'VERB', 'PRON', 'PRON', 'PUNCT', 'X', 'X']	['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2306	0	0	PROPN	O	@user2306 heree	['PROPN', 'ADV']	['O', 'O']
nation	22	22	['PROPN']	['O']	rt @user271 : here 's a talented lb the hogs offered today . he definitely looks like a good fit for razorback nation 👌 #wps 🐗 url217 …	['X', 'X', 'PUNCT', 'ADV', 'AUX', 'DET', 'ADJ', 'NOUN', 'DET', 'PROPN', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SYM', 'X', 'SYM', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']
@user346	0	0	PROPN	O	@user346 glad you like them ill have them in all different colors soon still ca n't figure out the anemone issue hope to find a ans soon	['PROPN', 'ADJ', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADV', 'AUX', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADV']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1386	0	0	PROPN	O	@user1386 i do n't think so . kane is very good but sturridge is better . he was amazing this year considering he was injured for half of it	['PROPN', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'PUNCT', 'PROPN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PROPN', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'DET', 'NOUN', 'VERB', 'PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'PRON']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2653	0	0	PROPN	O	@user2653 @user2605 @user1490 is it official ?	['PROPN', 'PROPN', 'PROPN', 'AUX', 'PRON', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2605	1	1	PROPN	O	@user2653 @user2605 @user1490 is it official ?	['PROPN', 'PROPN', 'PROPN', 'AUX', 'PRON', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1490	2	2	PROPN	O	@user2653 @user2605 @user1490 is it official ?	['PROPN', 'PROPN', 'PROPN', 'AUX', 'PRON', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1219	8	8	PROPN	O	listening to r. anthony - all is well @user1219	['VERB', 'PART', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'AUX', 'ADJ', 'PROPN']	['O', 'O', 'B-PER', 'I-PER', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O']
@user1587	11	11	PROPN	O	rt @user1937 : i think this is one of my fave @user1587 post . hindi maitago yung kilig eh . #aldub9thmonthsary url815	['X', 'X', 'PUNCT', 'PRON', 'VERB', 'PRON', 'AUX', 'NUM', 'ADP', 'PRON', 'ADJ', 'PROPN', 'NOUN', 'PUNCT', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
anti-apartheid	2	2	['PROPN']	['O']	parole for anti-apartheid hero ’s killer ? victim ’s family says ‘ no ! ’ : ( url258 ) — the wife of a … url1121	['NOUN', 'ADP', 'PROPN', 'NOUN', 'PART', 'NOUN', 'PUNCT', 'NOUN', 'PART', 'NOUN', 'VERB', 'PUNCT', 'INTJ', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'X', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
grazia	11	11	['PROPN']	['O']	rt @user2621 : 160218 kris wu yi fan for issue 241 grazia 7th year anniversary legs ... >->o url1285	['X', 'X', 'PUNCT', 'NUM', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NUM', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'X', 'PUNCT', 'SYM', 'X']	['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user27	0	0	PROPN	O	@user27 @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit	['PROPN', 'PROPN', 'INTJ', 'PRON', 'VERB', 'ADV', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'NOUN', 'VERB', 'INTJ', 'PRON', 'AUX', 'PART', 'ADP', 'DET', 'DET', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user675	1	1	PROPN	O	@user27 @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit	['PROPN', 'PROPN', 'INTJ', 'PRON', 'VERB', 'ADV', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'NOUN', 'VERB', 'INTJ', 'PRON', 'AUX', 'PART', 'ADP', 'DET', 'DET', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
woodseaves	6	6	['PROPN']	['O']	offer : laptop case new ( woodseaves ) url786	['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
mv	8	8	['PROPN']	['O']	rt @user2281 : do nt act like this mv did nt make you cry !! bitch this song too ft island make me feel so deep !! revive this !! url224 …	['X', 'X', 'PUNCT', 'AUX', 'PART', 'VERB', 'SCONJ', 'DET', 'PROPN', 'AUX', 'PART', 'VERB', 'PRON', 'VERB', 'PUNCT', 'NOUN', 'DET', 'NOUN', 'ADV', 'PROPN', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'PRON', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1277	3	3	PROPN	O	rt @user1363 : @user1277 no we really are n't ahaha also i only take your nourishment ahaha it 's the healthiest bc it 's all natural ah …	['X', 'X', 'PUNCT', 'PROPN', 'INTJ', 'PRON', 'ADV', 'AUX', 'PART', 'INTJ', 'ADV', 'PRON', 'ADV', 'VERB', 'PRON', 'NOUN', 'INTJ', 'PRON', 'AUX', 'DET', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'DET', 'ADJ', 'INTJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
men	7	7	['PROPN']	['O']	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …	['X', 'X', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
blue	9	9	['PROPN']	['O']	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …	['X', 'X', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#t20worldcup	16	16	['PROPN']	['O']	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …	['X', 'X', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user32	0	0	PROPN	O	@user32 @user2529 doneeee	['PROPN', 'PROPN', 'ADJ']	['O', 'O', 'O']
@user2529	1	1	PROPN	O	@user32 @user2529 doneeee	['PROPN', 'PROPN', 'ADJ']	['O', 'O', 'O']
@user1028	0	0	PROPN	O	@user1028 hey boss , sorry i 'm late ... my theory is that all thoughts and all prayers of all languages go to satan in the mail room	['PROPN', 'INTJ', 'NOUN', 'PUNCT', 'INTJ', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'NOUN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']
trans	4	4	['PROPN']	['O']	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …	['X', 'X', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'NOUN', 'PROPN', 'SCONJ', 'VERB', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'SYM', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']
@user2153	21	21	PROPN	O	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …	['X', 'X', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'NOUN', 'PROPN', 'SCONJ', 'VERB', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'SYM', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']
@user1024	0	0	PROPN	O	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'AUX', 'PART', 'AUX', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1467	1	1	PROPN	O	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'AUX', 'PART', 'AUX', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1151	2	2	PROPN	O	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'AUX', 'PART', 'AUX', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2658	3	3	PROPN	O	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'AUX', 'PART', 'AUX', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
