Sentence Index	Word	Start Word Index	End Word Index	POS Label	NER Label	Tweet	Tweet POS Labels	Tweet NER Labels
1451	@user1832	0	0	['PROPN']	['O']	@user1832 damn u right 😘😘	['PROPN', 'INTJ', 'PRON', 'ADJ', 'SYM']	['O', 'O', 'O', 'O', 'O']
1454	@user1221	7	7	['PROPN']	['O']	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'SYM', 'VERB', 'VERB', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1454	@user219	9	9	['PROPN']	['O']	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'SYM', 'VERB', 'VERB', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1455	@user998	5	5	['PROPN']	['O']	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PROPN', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'X', 'X', 'PUNCT', 'VERB', 'X', 'X', 'X', 'X', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1455	@user956	21	21	['PROPN']	['O']	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PROPN', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'X', 'X', 'PUNCT', 'VERB', 'X', 'X', 'X', 'X', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1457	@user110	0	0	['PROPN']	['O']	"@user110 "" really ? well , thank you .. "" * he replied , nuzzling his head . * "" same to you . '"	['PROPN', 'PUNCT', 'ADV', 'PUNCT', 'INTJ', 'PUNCT', 'VERB', 'PRON', 'PUNCT', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1461	@user2173	19	19	['PROPN']	['O']	rt @user2250 : liza soberano , we need you ! pls join and be our next miss universe ! @user2173 pag naka -1m rt to liza , sumali ka ha ! 😂😂😂	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'PUNCT', 'INTJ', 'VERB', 'CCONJ', 'AUX', 'PRON', 'ADJ', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'X', 'X', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'X', 'X', 'X', 'PUNCT', 'SYM']	['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']
1463	ir	2	2	['PROPN']	['O']	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174	['NUM', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'X', 'SYM', 'X', 'SYM', 'X', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1463	icemoon	4	4	['PROPN']	['O']	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174	['NUM', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'X', 'SYM', 'X', 'SYM', 'X', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1466	teen choice	1	2	['PROPN', 'PROPN']	['O', 'O']	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	['PRON', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1466	#choicemusicgroupmale	4	4	['PROPN']	['O']	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	['PRON', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1466	#superjunior	6	6	['PROPN']	['O']	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	['PRON', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1466	#teenchoice	8	8	['PROPN']	['O']	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	['PRON', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1466	#choicefandom	11	11	['PROPN']	['O']	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	['PRON', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1466	#elf	13	13	['PROPN']	['O']	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	['PRON', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'AUX', 'PROPN', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1468	@user2584	0	0	['PROPN']	['O']	@user2584 since last night i have been pokeballess 💔 but i have like 50 now lmao	['PROPN', 'ADP', 'ADJ', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ', 'SYM', 'CCONJ', 'PRON', 'VERB', 'ADP', 'NUM', 'ADV', 'INTJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1473	@user1128	0	0	['PROPN']	['O']	@user1128 yep , sounds like typical rated games .	['PROPN', 'INTJ', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'VERB', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1474	lady gaga	5	6	['PROPN', 'PROPN']	['O', 'O']	< tweet to vote for lady gaga . #iheartawards #ladygaga #triplethreat vota na gaga	['PUNCT', 'VERB', 'PART', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'X', 'X', 'X', 'VERB', 'PART', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1476	@user118	10	10	['PROPN']	['O']	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of b2b marketing fr …	['X', 'X', 'PUNCT', 'VERB', 'ADV', 'PART', 'VERB', 'ADP', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'PRON', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1476	b2b	22	22	['PROPN']	['O']	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of b2b marketing fr …	['X', 'X', 'PUNCT', 'VERB', 'ADV', 'PART', 'VERB', 'ADP', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'PRON', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1478	@user2361	20	20	['PROPN']	['O']	#bbcdp ukip ’s only councillor in wales resigns in epic letter slamming farage ’s “ political cronyism ” url794 via @user2361	['X', 'PROPN', 'PART', 'ADV', 'NOUN', 'ADP', 'PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'PART', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'X', 'ADP', 'PROPN']	['O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1481	#berniesanders	8	8	['PROPN']	['O']	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	['X', 'X', 'PUNCT', 'DET', 'PROPN', 'AUX', 'ADV', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PART', 'VERB', 'NOUN', 'X', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1481	#demsinphilly	11	11	['PROPN']	['O']	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	['X', 'X', 'PUNCT', 'DET', 'PROPN', 'AUX', 'ADV', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PART', 'VERB', 'NOUN', 'X', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1483	@user1376	0	0	['PROPN']	['O']	@user1376 sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge	['PROPN', 'ADJ', 'PART', 'VERB', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'PRON', 'ADP', 'PUNCT', 'AUX', 'PRON', 'VERB', 'DET', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1485	@user1056	0	0	['PROPN']	['O']	"@user1056 i will still post on the same soundcloud ill just put "" trillphill - song name here """	['PROPN', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADV', 'VERB', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'ADV', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']
1488	@user568	0	0	['PROPN']	['O']	@user568 wats up wit that card you trying set up for ur league ... is it going happen ?	['PROPN', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'AUX', 'PRON', 'VERB', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1489	#paphos	5	5	['PROPN']	['O']	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1489	#cyprus	7	7	['PROPN']	['O']	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1489	@user1629	17	17	['PROPN']	['O']	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1489	@user1397	18	18	['PROPN']	['O']	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1489	@user2178	19	19	['PROPN']	['O']	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['X', 'X', 'PUNCT', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1490	beijos	22	22	['PROPN']	['O']	rt @user1460 : adeus brasil !!! thanks to all the many wonderful people i met and made me feel at home !!! beijos !! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷	['X', 'X', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'VERB', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1492	@user1603	2	2	['PROPN']	['O']	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	['VERB', 'ADV', 'PROPN', 'NUM', 'PROPN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1492	@user477	4	4	['PROPN']	['O']	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	['VERB', 'ADV', 'PROPN', 'NUM', 'PROPN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1496	@user1747	0	0	['PROPN']	['O']	@user1747 @user157 @user2383 @user1580 advantage : chookie	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1496	@user157	1	1	['PROPN']	['O']	@user1747 @user157 @user2383 @user1580 advantage : chookie	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1496	@user2383	2	2	['PROPN']	['O']	@user1747 @user157 @user2383 @user1580 advantage : chookie	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1496	@user1580	3	3	['PROPN']	['O']	@user1747 @user157 @user2383 @user1580 advantage : chookie	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1499	c++	4	4	['PROPN']	['O']	i 'm hiring - c++ developer in atlanta , ga url1626 #job	['PRON', 'AUX', 'VERB', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O']
1500	@user658	0	0	['PROPN']	['O']	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	['PROPN', 'PRON', 'ADJ', 'PUNCT', 'PRON', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NUM', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1500	aug	19	19	['PROPN']	['O']	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	['PROPN', 'PRON', 'ADJ', 'PUNCT', 'PRON', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NUM', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1503	@user387	0	0	['PROPN']	['O']	@user387 anyway you can spare me a code ! been playing since the 90 's	['PROPN', 'ADV', 'PRON', 'AUX', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'ADP', 'DET', 'NUM', 'PART']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1510	@user72	15	15	['PROPN']	['O']	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768	['NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'X', 'ADP', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']
1510	@user768	18	18	['PROPN']	['O']	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768	['NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'X', 'ADP', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']
1511	@user2517	5	5	['PROPN']	['O']	thanks aaron . a pity @user2517 could n’t tell me that . #shoddy url1444	['NOUN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PROPN', 'AUX', 'PART', 'VERB', 'PRON', 'PRON', 'PUNCT', 'X', 'X']	['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1514	@user2306	0	0	['PROPN']	['O']	@user2306 heree	['PROPN', 'ADV']	['O', 'O']
1516	nation	22	22	['PROPN']	['O']	rt @user271 : here 's a talented lb the hogs offered today . he definitely looks like a good fit for razorback nation 👌 #wps 🐗 url217 …	['X', 'X', 'PUNCT', 'ADV', 'AUX', 'DET', 'ADJ', 'NOUN', 'DET', 'PROPN', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SYM', 'X', 'SYM', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']
1518	@user346	0	0	['PROPN']	['O']	@user346 glad you like them ill have them in all different colors soon still ca n't figure out the anemone issue hope to find a ans soon	['PROPN', 'ADJ', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADV', 'AUX', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADV']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1520	@user1386	0	0	['PROPN']	['O']	@user1386 i do n't think so . kane is very good but sturridge is better . he was amazing this year considering he was injured for half of it	['PROPN', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'PUNCT', 'PROPN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PROPN', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'DET', 'NOUN', 'VERB', 'PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'PRON']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1521	@user2653	0	0	['PROPN']	['O']	@user2653 @user2605 @user1490 is it official ?	['PROPN', 'PROPN', 'PROPN', 'AUX', 'PRON', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1521	@user2605	1	1	['PROPN']	['O']	@user2653 @user2605 @user1490 is it official ?	['PROPN', 'PROPN', 'PROPN', 'AUX', 'PRON', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1521	@user1490	2	2	['PROPN']	['O']	@user2653 @user2605 @user1490 is it official ?	['PROPN', 'PROPN', 'PROPN', 'AUX', 'PRON', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1522	@user1219	8	8	['PROPN']	['O']	listening to r. anthony - all is well @user1219	['VERB', 'PART', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'AUX', 'ADJ', 'PROPN']	['O', 'O', 'B-PER', 'I-PER', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O']
1527	@user1587	11	11	['PROPN']	['O']	rt @user1937 : i think this is one of my fave @user1587 post . hindi maitago yung kilig eh . #aldub9thmonthsary url815	['X', 'X', 'PUNCT', 'PRON', 'VERB', 'PRON', 'AUX', 'NUM', 'ADP', 'PRON', 'ADJ', 'PROPN', 'NOUN', 'PUNCT', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
