Word	POS Label	NER Label	Spacy POS Label	Spacy NER Label	Tweet	Candidate Label
june	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …	rt @user1084 : #philly <[june]> 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …
@user418	['PROPN']	['O']	['PROPN']	B-PER	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …	rt @user1084 : #philly june 23 - 25 come see <[@user418]> and i on our feature dance debut together only at @user1054 url390 …
@user1054	['PROPN']	['O']	['NOUN']	B-PER	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at <[@user1054]> url390 …
@user184	['PROPN']	['O']	['PROPN']	B-PER	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …	rt @user743 : <[@user184]> thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
saturday	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …	rt @user743 : @user184 thanks for front page news <[saturday]> in @user1390 & coverage in @user1357 too . all our kids ! #autism …
@user1390	['PROPN']	['O']	['PROPN']	B-PER	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …	rt @user743 : @user184 thanks for front page news saturday in <[@user1390]> & coverage in @user1357 too . all our kids ! #autism …
@user1357	['PROPN']	['O']	['NOUN']	B-PER	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in <[@user1357]> too . all our kids ! #autism …
#blockchain	['PROPN']	['O']	['PROPN']	['O']	rt @user452 : santander uk introduces a mobile payment app for its staff to transfer money built on the #blockchain url1416	rt @user452 : santander uk introduces a mobile payment app for its staff to transfer money built on the <[#blockchain]> url1416
@user869	['PROPN']	['O']	['PROPN']	B-PER	"@user869 "" it 's okay ... "" he sighed and hugged back . "" friendly hug . """	"<[@user869]> "" it 's okay ... "" he sighed and hugged back . "" friendly hug . """
#mikeanddave	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user2239 : watch the new trailer for #mikeanddave need wedding dates now ! in theaters july 8 . url499	rt @user2239 : watch the new trailer for <[#mikeanddave]> need wedding dates now ! in theaters july 8 . url499
july	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user2239 : watch the new trailer for #mikeanddave need wedding dates now ! in theaters july 8 . url499	rt @user2239 : watch the new trailer for #mikeanddave need wedding dates now ! in theaters <[july]> 8 . url499
@user1181	['PROPN']	['O']	['PROPN']	B-PER	@user1181 this is a hella cool idea , wish i was in la	<[@user1181]> this is a hella cool idea , wish i was in la
@user2307	['PROPN']	['O']	['PROPN']	B-PER	@user2307 . i registered , but ca n't upload cv . please what 's the way out .. olapad2013@gmail.com . thanks	<[@user2307]> . i registered , but ca n't upload cv . please what 's the way out .. olapad2013@gmail.com . thanks
@user572	['PROPN']	['O']	['NOUN']	B-PER	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	<[@user572]> @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user2527	['PROPN']	['O']	['X']	B-PER	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	@user572 <[@user2527]> @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user1492	['PROPN']	['O']	['NOUN']	B-PER	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	@user572 @user2527 <[@user1492]> @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user2015	['PROPN']	['O']	['NOUN']	B-PER	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	@user572 @user2527 @user1492 <[@user2015]> problem is how we relate to guns , drugs , etc more than the items themselves .
@user43	['PROPN']	['O']	['PROPN']	B-PER	rt @user2139 : @user43 ms irma , you 're one of the best actresses in the philippines . thanks for loving maine & alden . #aldubtouchoflove	rt @user2139 : <[@user43]> ms irma , you 're one of the best actresses in the philippines . thanks for loving maine & alden . #aldubtouchoflove
ai	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user977 : an emotional journey from working at a call - centre , to cern and award - winning ai research url1182 url221 …	rt @user977 : an emotional journey from working at a call - centre , to cern and award - winning <[ai]> research url1182 url221 …
#crainswon	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user1738 : my favorite people at today 's #crainswon event ! thank you so much spark ambassadors ! i 'm thrilled to have you here . url219 …	rt @user1738 : my favorite people at today 's <[#crainswon]> event ! thank you so much spark ambassadors ! i 'm thrilled to have you here . url219 …
al -maarij,34	['PROPN', 'PROPN']	['O', 'O']	['PROPN', 'PROPN']	['O', 'O']	and who take due care of their prayer : [ al -maarij,34 ] url1128	and who take due care of their prayer : [ <[al <[al]> ] url1128
@user1894	['PROPN']	['O']	['PROPN']	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by <[@user1894]> , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
#satideparipa	['PROPN']	['O']	['PROPN']	['B-MISC']	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by @user1894 , inside <[#satideparipa]> with @user385 , @user1229 & @user2084 on @user1459 .
@user385	['PROPN']	['O']	['NOUN']	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by @user1894 , inside #satideparipa with <[@user385]> , @user1229 & @user2084 on @user1459 .
@user1229	['PROPN']	['O']	['NOUN']	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , <[@user1229]> & @user2084 on @user1459 .
@user2084	['PROPN']	['O']	['NOUN']	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & <[@user2084]> on @user1459 .
@user1459	['PROPN']	['O']	['NOUN']	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on <[@user1459]> .
#nvthots	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user978 : #nvthots vs. @user268 in the semifinals ! battle of the na powerhouses . watch : url1106 #ourfight url221 …	rt @user978 : <[#nvthots]> vs. @user268 in the semifinals ! battle of the na powerhouses . watch : url1106 #ourfight url221 …
@user268	['PROPN']	['O']	['PROPN']	B-PER	rt @user978 : #nvthots vs. @user268 in the semifinals ! battle of the na powerhouses . watch : url1106 #ourfight url221 …	rt @user978 : #nvthots vs. <[@user268]> in the semifinals ! battle of the na powerhouses . watch : url1106 #ourfight url221 …
@user1849	['PROPN']	['O']	['NOUN']	B-PER	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨	<[@user1849]> can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨
#soundcloud	['PROPN']	['O']	['PROPN']	['B-MISC']	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on <[#soundcloud]> 👾🎷🎨
cdt	['PROPN']	['O']	['PROPN']	['B-MISC']	severe thunderstorm warning for dickinson county in ks until 10:00 pm cdt . #kswx	severe thunderstorm warning for dickinson county in ks until 10:00 pm <[cdt]> . #kswx
bx250	['PROPN']	['O']	['PROPN']	['B-MISC']	carvin bx250 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859	carvin <[bx250]> 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859
w	['PROPN']	['O']	['PROPN']	['O']	carvin bx250 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859	carvin bx250 250 <[w]> micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859
gog	['PROPN']	['O']	['PROPN']	['O']	starting today , it will be possible to import some of your steam games into your gog library url543	starting today , it will be possible to import some of your steam games into your <[gog]> library url543
@user427	['PROPN']	['O']	['X']	B-PER	kills me i wo n't be seeing this tomorrow in tupelo 😭 @user427 url1274	kills me i wo n't be seeing this tomorrow in tupelo 😭 <[@user427]> url1274
3d	['PROPN']	['O']	['PROPN']	['O']	pre-colord 3d puzzles shark #teachers #homeschool url1148 url1149	pre-colord <[3d]> puzzles shark #teachers #homeschool url1148 url1149
@user1332	['PROPN']	['O']	['PROPN']	B-PER	@user1332 when u realize hillary belongs in jail - warren is nt native american - & u cant keep your plan w/ obamacare url1508	<[@user1332]> when u realize hillary belongs in jail - warren is nt native american - & u cant keep your plan w/ obamacare url1508
@user2280	['PROPN']	['O']	['NOUN']	B-PER	rt @user1284 : @user2280 // nope haha . ca n't think of one tho !	rt @user1284 : <[@user2280]> // nope haha . ca n't think of one tho !
@user362	['PROPN']	['O']	['X']	B-PER	@user362 @user1816 goals	<[@user362]> @user1816 goals
@user1816	['PROPN']	['O']	['NUM']	B-PER	@user362 @user1816 goals	@user362 <[@user1816]> goals
stattrak karambit	['PROPN', 'PROPN']	['O', 'O']	['PROPN', 'PROPN']	['O', 'O']	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …	rt @user2523 : #csgogiveaway <[stattrak <[stattrak]> rt + like + follow @user2523 + @user250 enter here : url863 url219 …
@user2523	['PROPN']	['O']	['NOUN']	B-PER	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow <[@user2523]> + @user250 enter here : url863 url219 …
@user250	['PROPN']	['O']	['NOUN']	B-PER	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + <[@user250]> enter here : url863 url219 …
@user1925	['PROPN']	['O']	['NOUN']	B-PER	rt @user1410 : what do these kenyan girls do when they do n't have transportation to school ? they bike . url487 via @user1925 …	rt @user1410 : what do these kenyan girls do when they do n't have transportation to school ? they bike . url487 via <[@user1925]> …
@user1083	['PROPN']	['O']	['NOUN']	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation <[@user1083]> @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user2417	['PROPN']	['O']	['NOUN']	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 <[@user2417]> @user1974 @user791 @user2146 @user605 url221 …
@user1974	['PROPN']	['O']	['NOUN']	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 <[@user1974]> @user791 @user2146 @user605 url221 …
@user791	['PROPN']	['O']	['NOUN']	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 <[@user791]> @user2146 @user605 url221 …
@user2146	['PROPN']	['O']	['NOUN']	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 <[@user2146]> @user605 url221 …
@user605	['PROPN']	['O']	['NOUN']	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 <[@user605]> url221 …
#lindaikeji	['PROPN']	['O']	['PROPN']	['B-MISC']	#lindaikeji post - wendy williams thinks beyonce and jay z paid rachel roy for the cheating … url229 url1196	<[#lindaikeji]> post - wendy williams thinks beyonce and jay z paid rachel roy for the cheating … url229 url1196
#christmas	['PROPN']	['O']	['PROPN']	['B-MISC']	this #christmas support a band that supports our #military and #veterans . visit url226 #pjnet #rednationrising #tcot	this <[#christmas]> support a band that supports our #military and #veterans . visit url226 #pjnet #rednationrising #tcot
@user530	['PROPN']	['O']	['PROPN']	B-PER	rt @user2300 : @user530 congratulations pita ji 🙏 thanks for the blessings papa ji 🙏 #300daysofmsg2	rt @user2300 : <[@user530]> congratulations pita ji 🙏 thanks for the blessings papa ji 🙏 #300daysofmsg2
tiffachat	['PROPN']	['O']	['PROPN']	['O']	rt @user1355 : [ tiffachat ] stephanieyoungh ' talk 🎵 ' url628	rt @user1355 : [ <[tiffachat]> ] stephanieyoungh ' talk 🎵 ' url628
ft	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user1701 : ft island - i hope ( 2009 ) url1510	rt @user1701 : <[ft]> island - i hope ( 2009 ) url1510
@user1321	['PROPN']	['O']	['PROPN']	B-PER	@user1321 @user2526 probably . he is n't a nice person . <3	<[@user1321]> @user2526 probably . he is n't a nice person . <3
@user2526	['PROPN']	['O']	['PROPN']	B-PER	@user1321 @user2526 probably . he is n't a nice person . <3	@user1321 <[@user2526]> probably . he is n't a nice person . <3
@user1260	['PROPN']	['O']	['NUM']	B-PER	rt @user1920 : @user1260 @user2624 it 's shiny ntrl	rt @user1920 : <[@user1260]> @user2624 it 's shiny ntrl
@user2624	['PROPN']	['O']	['X']	B-PER	rt @user1920 : @user1260 @user2624 it 's shiny ntrl	rt @user1920 : @user1260 <[@user2624]> it 's shiny ntrl
christmas	['PROPN']	['O']	['PROPN']	['B-MISC']	rt @user2362 : farmall heart of the holidays tabletop christmas tree with lights and motion url1087 #holiday #gifts	rt @user2362 : farmall heart of the holidays tabletop <[christmas]> tree with lights and motion url1087 #holiday #gifts
#cheo’s	['PROPN']	['O']	['PROPN', 'PART']	['B-ORG']	#volunteers are key members of #cheo’s one team – helping kids and families be their healthiest #nvw2016 url1387	#volunteers are key members of <[#cheo’s]> one team – helping kids and families be their healthiest #nvw2016 url1387
